country_name,country_3_letter_code,discipline_title,event_title,slug_game,game_season,game_year,men_bronze,men_gold,men_silver,mixed_bronze,mixed_gold,mixed_silver,open_bronze,open_gold,open_silver,women_bronze,women_gold,women_silver,men_total,women_total,men_weighted_total,women_weighted_total
Chile,CHL,Wrestling,Men's Greco-Roman 130kg,paris-2024,Summer,2024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
China,CHN,Archery,Women's Team,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
China,CHN,Artistic Gymnastics,Men's All-Around,paris-2024,Summer,2024,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
China,CHN,Artistic Gymnastics,Men's Horizontal Bar,paris-2024,Summer,2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
China,CHN,Artistic Gymnastics,Men's Parallel Bars,paris-2024,Summer,2024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
China,CHN,Artistic Gymnastics,Men's Rings,paris-2024,Summer,2024,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0
China,CHN,Artistic Gymnastics,Men's Team,paris-2024,Summer,2024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
China,CHN,Artistic Gymnastics,Women's Balance Beam,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
China,CHN,Artistic Gymnastics,Women's Uneven Bars,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
China,CHN,Artistic Swimming,Duet,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
China,CHN,Artistic Swimming,Team,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,CHN,Athletics,Women's 20km Race Walk,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
China,CHN,Athletics,Women's Discus Throw,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
China,CHN,Athletics,Women's Hammer Throw,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
China,CHN,Athletics,Women's Shot Put,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
China,CHN,Badminton,Men's Doubles,paris-2024,Summer,2024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
China,CHN,Badminton,Mixed Doubles,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,CHN,Badminton,Women's Doubles,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0
China,CHN,Badminton,Women's Singles,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
China,CHN,Boxing,Women's 50kg,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
China,CHN,Boxing,Women's 54kg,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
China,CHN,Boxing,Women's 60kg,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
China,CHN,Boxing,Women's 66kg,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
China,CHN,Boxing,Women's 75kg,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
China,CHN,Breaking,B-Girls,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
China,CHN,Canoe Sprint,Men's Canoe Double 500m,paris-2024,Summer,2024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
China,CHN,Canoe Sprint,Women's Canoe Double 500m,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
China,CHN,Cycling BMX Freestyle,Women's Park,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
China,CHN,Diving,Men's 10m Platform,paris-2024,Summer,2024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
China,CHN,Diving,Men's 3m Springboard,paris-2024,Summer,2024,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0
China,CHN,Diving,Men's Synchronised 10m Platform,paris-2024,Summer,2024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
China,CHN,Diving,Men's Synchronised 3m Springboard,paris-2024,Summer,2024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
China,CHN,Diving,Women's 10m Platform,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0
China,CHN,Diving,Women's 3m Springboard,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0
China,CHN,Diving,Women's Synchronised 10m Platform,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
China,CHN,Diving,Women's Synchronised 3m Springboard,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
China,CHN,Golf,Women's Individual Stroke Play,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
China,CHN,Hockey,Women,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
China,CHN,Judo,Women -78 kg,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
China,CHN,Rhythmic Gymnastics,Group All-Around,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
China,CHN,Shooting,10m Air Pistol Men,paris-2024,Summer,2024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
China,CHN,Shooting,10m Air Rifle Men,paris-2024,Summer,2024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
China,CHN,Shooting,10m Air Rifle Mixed Team,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,CHN,Shooting,10m Air Rifle Women,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
China,CHN,Shooting,25m Rapid Fire Pistol Men,paris-2024,Summer,2024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0
China,CHN,Shooting,50m Rifle 3 Positions Men,paris-2024,Summer,2024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
China,CHN,Shooting,50m Rifle 3 Positions Women,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
China,CHN,Shooting,Skeet Mixed Team,paris-2024,Summer,2024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,CHN,Shooting,Trap Men,paris-2024,Summer,2024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
China,CHN,Sport Climbing,Men's Speed,paris-2024,Summer,2024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
China,CHN,Sport Climbing,Women's Speed,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
China,CHN,Swimming,Men's 100m Backstroke,paris-2024,Summer,2024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
China,CHN,Swimming,Men's 100m Freestyle,paris-2024,Summer,2024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
China,CHN,Swimming,Men's 200m Individual Medley,paris-2024,Summer,2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
China,CHN,Swimming,Men's 4 x 100m Medley Relay,paris-2024,Summer,2024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
China,CHN,Swimming,Mixed 4 x 100m Medley Relay,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,CHN,Swimming,Women's 100m Breaststroke,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
China,CHN,Swimming,Women's 100m Butterfly,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
China,CHN,Swimming,Women's 200m Butterfly,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
China,CHN,Swimming,Women's 4 x 100m Freestyle Relay,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
China,CHN,Swimming,Women's 4 x 100m Medley Relay,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
China,CHN,Swimming,Women's 4 x 200m Freestyle Relay,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
China,CHN,Swimming,Women's 50m Freestyle,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
China,CHN,Table Tennis,Men's Singles,paris-2024,Summer,2024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
China,CHN,Table Tennis,Men's Team,paris-2024,Summer,2024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
China,CHN,Table Tennis,Mixed Doubles,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,CHN,Table Tennis,Women's Singles,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0
China,CHN,Table Tennis,Women's Team,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
China,CHN,Taekwondo,Men -68kg,paris-2024,Summer,2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
China,CHN,Taekwondo,Women -49kg,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
China,CHN,Tennis,Mixed Doubles,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,CHN,Tennis,Women's Singles,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
China,CHN,Trampoline Gymnastics,Men,paris-2024,Summer,2024,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
China,CHN,Weightlifting,Men's 102kg,paris-2024,Summer,2024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
China,CHN,Weightlifting,Men's 61kg,paris-2024,Summer,2024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
China,CHN,Weightlifting,Women's +81kg,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
China,CHN,Weightlifting,Women's 49kg,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
China,CHN,Weightlifting,Women's 59kg,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
China,CHN,Wrestling,Men's Greco-Roman 130kg,paris-2024,Summer,2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
China,CHN,Wrestling,Men's Greco-Roman 60kg,paris-2024,Summer,2024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
China,CHN,Wrestling,Women's Freestyle 50kg,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
China,CHN,Wrestling,Women's Freestyle 53kg,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
China,CHN,Wrestling,Women's Freestyle 57kg,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Chinese Taipei,TPE,Archery,Men's Team,tokyo-2020,Summer,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Chinese Taipei,TPE,Archery,team FITA Olympic round  70m men,athens-2004,Summer,2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Chinese Taipei,TPE,Archery,team FITA Olympic round  70m women,athens-2004,Summer,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Chinese Taipei,TPE,Archery,team competition women,rio-2016,Summer,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Chinese Taipei,TPE,Artistic Gymnastics,Men's Horizontal Bar,paris-2024,Summer,2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Chinese Taipei,TPE,Artistic Gymnastics,Men's Pommel Horse,tokyo-2020,Summer,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Chinese Taipei,TPE,Athletics,80m hurdles women,mexico-city-1968,Summer,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Chinese Taipei,TPE,Athletics,decathlon men,rome-1960,Summer,1960,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Chinese Taipei,TPE,Badminton,Men's Doubles,paris-2024,Summer,2024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Chinese Taipei,TPE,Badminton,Men's Doubles,tokyo-2020,Summer,2020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Chinese Taipei,TPE,Badminton,Women's Singles,tokyo-2020,Summer,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Chinese Taipei,TPE,Baseball,baseball men,barcelona-1992,Summer,1992,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Chinese Taipei,TPE,Boxing,Women's 57kg,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Chinese Taipei,TPE,Boxing,Women's 60kg,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Chinese Taipei,TPE,Boxing,Women's 66kg,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Chinese Taipei,TPE,Boxing,Women's Fly (48-51kg),tokyo-2020,Summer,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Chinese Taipei,TPE,Golf,Men's Individual Stroke Play,tokyo-2020,Summer,2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Chinese Taipei,TPE,Judo,Men -60 kg,tokyo-2020,Summer,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Chinese Taipei,TPE,Karate,Women's Kumite -55kg,tokyo-2020,Summer,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Chinese Taipei,TPE,Shooting,Skeet Men,paris-2024,Summer,2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Chinese Taipei,TPE,Table Tennis,Mixed Doubles,tokyo-2020,Summer,2020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chinese Taipei,TPE,Table Tennis,Singles women,atlanta-1996,Summer,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Chinese Taipei,TPE,Table Tennis,Singles women,sydney-2000,Summer,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Chinese Taipei,TPE,Taekwondo,49 - 57 kg women,london-2012,Summer,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Chinese Taipei,TPE,Taekwondo,49 kg women,sydney-2000,Summer,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Chinese Taipei,TPE,Taekwondo,58 - 68 kg men,athens-2004,Summer,2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Chinese Taipei,TPE,Taekwondo,58 - 68 kg men,beijing-2008,Summer,2008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Chinese Taipei,TPE,Taekwondo,58 kg men,sydney-2000,Summer,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Chinese Taipei,TPE,Taekwondo,Athens 2004 Taekwondo - 49 kg women,athens-2004,Summer,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Chinese Taipei,TPE,Taekwondo,Athens 2004 Taekwondo - 58 kg men,athens-2004,Summer,2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Chinese Taipei,TPE,Taekwondo,Beijing 2008 Taekwondo - 58 kg men,beijing-2008,Summer,2008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Chinese Taipei,TPE,Taekwondo,Women -57kg,tokyo-2020,Summer,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Chinese Taipei,TPE,Weightlifting,48kg women,beijing-2008,Summer,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Chinese Taipei,TPE,Weightlifting,53kg women,london-2012,Summer,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Chinese Taipei,TPE,Weightlifting,53kg women,rio-2016,Summer,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Chinese Taipei,TPE,Weightlifting,53kg women,sydney-2000,Summer,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Chinese Taipei,TPE,Weightlifting,56 - 60kg (featherweight) men,los-angeles-1984,Summer,1984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Chinese Taipei,TPE,Weightlifting,58kg women,rio-2016,Summer,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Chinese Taipei,TPE,Weightlifting,63kg women,beijing-2008,Summer,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Chinese Taipei,TPE,Weightlifting,75kg women,sydney-2000,Summer,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Chinese Taipei,TPE,Weightlifting,Women's 59kg,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Chinese Taipei,TPE,Weightlifting,Women's 59kg,tokyo-2020,Summer,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Chinese Taipei,TPE,Weightlifting,Women's 64kg,tokyo-2020,Summer,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Colombia,COL,Artistic Gymnastics,Men's Horizontal Bar,paris-2024,Summer,2024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Colombia,COL,Athletics,400m women,barcelona-1992,Summer,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Colombia,COL,Athletics,Men's 400m,tokyo-2020,Summer,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Colombia,COL,Athletics,Women's 20km Race Walk,tokyo-2020,Summer,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Colombia,COL,Athletics,triple jump women,london-2012,Summer,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Colombia,COL,Athletics,triple jump women,rio-2016,Summer,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Colombia,COL,Boxing,46-49kg men,rio-2016,Summer,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Colombia,COL,Boxing,51 kg fly women,rio-2016,Summer,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Colombia,COL,Boxing,51-54kg bantamweight men,seoul-1988,Summer,1988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Colombia,COL,Boxing,54-57kg featherweight men,munich-1972,Summer,1972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
